date,ave_sws,ave_rws,ave_rwd,wd_sd,max_ws,max_wst,ave_temp,max_temp,max_temt,min_temp,min_temt,max_rh,max_rht,min_rh,min_rht,max_gsw,max_gswt,tot_gsw,max_dsw,max_dswt,tot_dsw,max_netr,max_nett,min_netr,tot_netr,max_gpar,max_gpat,tot_gpar,max_dpar,max_dpat,tot_dpar,ave_bp,ave_rh,tot_prec,pot_par,sno_depcm,pot_sw,kt_par,kt_sw
2007-03-23T04:00:00Z,1.306,0.981,149.8,40.32,7.7,1301,4,12.4,1310,-3.7,535,95,112,32,1316,858,1314,17000,422,1322,4577,442,1311,-28,6772,1679,1314,31.29,804,1323,9.57,757,73,11.4,51.24,0,29000,61,59
2007-03-24T04:00:00Z,1.101,0.538,46.64,57.85,6.5,1212,3.8,8.9,1601,-2,2251,97,2334,56,1249,1153,1235,11000,415,1245,8785,770,1235,-50,5530,2131,1232,21.29,779,940,17.01,761,84,0,51.68,0,29000,41,38
2007-03-25T04:00:00Z,1.814,1.625,160.6,26.13,9.5,1200,5.5,11.9,1204,-2.2,4,98,58,47,1206,899,1202,11000,424,1234,9344,553,1157,-38,5935,1708,1156,20.94,878,1157,18.7,757,78,1.3,52.12,0,29000,40,37
2007-03-26T04:00:00Z,1.526,0.607,7.42,62.8,9.4,1550,11.5,20.3,1336,4,539,98,654,54,1338,1000,1046,20000,431,1046,8071,624,1046,-48,10000,1909,1046,36.95,895,1046,17.58,750,81,2.3,52.56,0,30000,70,67
2007-03-27T04:00:00Z,NA,NA,NA,NA,NA,NA,8.7,13.6,1438,1.6,2313,99,446,12,1722,875,1203,23000,189,759,3807,498,1205,-81,10000,1625,1201,41.17,382.3,800,7.93,756,47,0,53.01,0,30000,78,76
2007-03-28T04:00:00Z,2.582,2.221,338.9,30.3,13.8,1146,4.9,10.4,1534,-1,602,39,640,14,1238,888,1149,24000,76,1121,2856,501,1149,-77,8790,1623,1150,42.85,170.6,1120,6.42,760,24,0,53.44,0,30000,80,79
2007-03-29T04:00:00Z,1.252,0.597,345,58.53,11.2,1058,6.5,16.1,1323,-4.2,516,82,625,8,1505,916,1321,19000,410,1326,6941,512,1321,-66,7285,1702,1422,34.69,754,1328,13.51,757,37,0,53.87,0,30000,64,62
2007-03-30T04:00:00Z,1.579,0.99,6.685,49.44,10.2,937,5.3,13.2,1600,-2.8,2332,74,2332,10,1632,978,1051,23000,312,1042,4925,573,1051,-63,9191,1829,1050,42.88,603.3,1041,9.97,756,35,0,54.31,0,31000,79,76
2007-03-31T04:00:00Z,1.325,0.966,150.8,42.15,12.7,1053,4.1,13.2,1035,-4.3,451,97,2357,15,1058,920,1017,9603,397,1041,8481,523,1019,-46,4204,1750,1017,18.85,781,1042,17.35,755,66,2.8,54.74,0,31000,34,31
2007-04-01T04:00:00Z,1.377,0.909,129.1,47.18,9.2,1812,6.7,11.6,1539,3.2,38,99,732,72,1628,565,1535,7813,369,1209,7929,311,1535,-17,4406,1053,1535,15.31,982,1535,15.97,749,89,1,55.16,0,31000,28,25
2007-04-02T04:00:00Z,1.7,1.13,115.3,46.86,14.1,1424,9.7,18.2,1532,5,2356,93,546,34,1605,1045,1058,18000,400,1006,6055,628,1058,-55,8823,2001,1058,33.33,956,1530,16.47,752,72,0,55.58,0,31000,60,57
2007-04-03T04:00:00Z,1.777,1.237,118.6,44.61,9.9,735,3.1,5.2,0,2.1,733,98,2354,77,408,104,1405,1785,95,1405,1924,55,1405,-11,569,265.5,1404,5.06,241.6,1404,4.52,746,90,19.1,56.01,0,32000,9,6
2007-04-04T04:00:00Z,2.63,2.094,278.9,36.56,13.2,1449,1.5,6.6,1102,-2.6,2349,98,2,31,1334,1212,1240,10000,438,1153,8088,745,1239,-65,4363,2303,1154,19.92,833,951,15.75,742,64,0.3,56.42,0,32000,35,32
2007-04-05T04:00:00Z,2.34,2.06,274.7,28.04,11,1059,-0.5,3.1,1139,-4.4,525,62,2347,34,1131,1277,1136,12000,508,1138,10000,742,1136,-65,4537,2489,1128,22.69,951,1138,19.61,743,48,0,56.84,0,32000,40,36
2007-04-06T04:00:00Z,1.428,0.89,315.3,49.6,9.7,527,-0.5,5.3,1333,-6.4,539,93,556,24,1312,1200,1310,21000,423,1307,9739,693,1307,-65,9332,2140,1309,37.97,745,1307,19.36,742,58,0,57.25,0,32000,66,66
2007-04-07T04:00:00Z,2.565,2.206,265.4,30.32,9.9,1609,-0.1,4.7,1629,-4.6,509,74,409,34,1630,789,832,12000,445,1024,11000,446,839,-67,4328,1501,1023,23.26,842,1023,20.83,745,53,0,57.66,0,33000,40,37
2007-04-08T04:00:00Z,1.772,1.466,306.9,33.59,9.4,1347,2,8.4,1521,-4.6,417,78,418,29,1539,1234,1100,21000,420,1059,8806,774,1100,-63,9393,2401,1059,38.78,788,1059,16.75,748,52,0,58.06,0,33000,67,64
2007-04-09T04:00:00Z,1.484,0.927,321.1,49.56,12.9,1448,2,8.4,1413,-3.8,2356,85,533,28,1232,1148,1040,21000,394,1043,8182,697,1041,-71,8505,2215,1041,38.45,1156,1531,20.89,751,54,0,58.46,0,33000,66,64
2007-04-10T04:00:00Z,1.217,0.449,179.7,64.29,6.2,1904,3.8,12.2,1514,-7.1,428,92,611,25,1524,979,1219,24000,242,1222,5995,555,1218,-64,11000,1831,1218,43.11,1025,1535,15.16,753,51,0,58.86,0,33000,73,71
2007-04-11T04:00:00Z,1.375,0.607,66.11,60.48,10,849,2.5,5.8,2,1.2,554,96,1331,47,0,263,1629,3088,205,1625,3242,143,1625,-28,1371,563.5,1625,7.58,466.6,1629,6.94,745,87,27.9,59.25,0,34000,13,9
2007-04-12T04:00:00Z,2.579,2.196,284.5,31.21,12.5,1544,4.9,9.5,1310,0.3,359,98,509,43,1311,1169,1310,9640,440,1247,7926,733,1310,-24,4830,2225,1310,18.65,838,1311,16.15,745,70,0,59.64,0,34000,31,29
2007-04-13T04:00:00Z,1.446,1.1,337.3,39.62,7.2,1529,5.6,10.6,1552,-0.6,452,83,610,36,1412,1089,1006,16000,436,1004,12000,634,1006,-54,7119,2211,1006,29.33,1044,1558,25.1,749,56,0,60.02,0,34000,49,46
2007-04-14T04:00:00Z,1.98,1.047,28.88,55.56,10.6,2249,3.3,5.5,227,1.3,549,97,2338,61,223,86,1444,1147,81,1444,1251,51,1444,-12,426,233.6,1443,3.69,219,1444,3.19,741,91,75.7,60.41,0,34000,6,3
2007-04-15T04:00:00Z,2.204,1.782,4.687,35.45,13.6,557,4.9,7.8,1355,2.1,11,98,1004,72,1503,1156,1353,7132,445,1420,6379,747,1353,-11,4044,2136,1352,14.33,822,1421,12.98,724,92,55.6,60.79,0,34000,24,21
2007-04-16T04:00:00Z,2.796,2.535,350.3,24.76,14.5,908,5.4,7.5,1359,4.1,452,92,157,70,1355,809,941,7824,575,1139,8054,465,1134,-31,4051,1614,941,15.76,1126,1138,16.38,738,81,1,61.16,0,35000,26,23
2007-04-17T04:00:00Z,1.926,1.78,2.567,22.28,11.7,527,6.5,9.5,1630,3.3,625,92,730,68,1633,636,906,9581,441,1306,9913,371,906,-18,5234,1296,906,19.09,877,1305,20.02,745,80,0,61.53,0,35000,31,28
2007-04-18T04:00:00Z,1.765,1.322,6.682,40.58,10.6,1653,10.8,17.3,1646,5,2359,88,50,32,1753,1227,1256,17000,748,1214,12000,757,1256,-58,8021,2540,1204,31.56,962,1204,21.97,748,61,0,61.9,0,35000,51,48
2007-04-19T04:00:00Z,1.666,0.72,357,61.01,11.4,1133,10.9,21.3,1547,-1.6,533,97,556,13,1746,1006,1114,28000,180,1126,3924,593,1114,-94,13000,1858,1114,49.19,1516,1415,21.86,752,49,0,62.26,0,35000,79,78
2007-04-20T04:00:00Z,1.526,0.557,9.04,64.44,10.5,1750,12.6,24.9,1443,-1.5,513,92,522,10,1743,956,1153,27000,266,1026,5833,558,1153,-74,12000,1811,1153,48.43,1458,1422,23.99,753,45,0,62.61,0,35000,77,76
2007-04-21T04:00:00Z,1.356,0.764,187,53.51,9.6,1852,15.5,26.8,1501,0.8,516,90,522,9,1504,981,1151,27000,198,1139,5201,574,1151,-75,12000,1822,1150,49.37,1415,1432,21.48,754,38,0,62.97,0,36000,78,76
2007-04-22T04:00:00Z,2.319,1.735,191.5,40.64,12.7,1451,21.1,31.4,1334,4.8,530,80,532,12,1421,1001,1302,26000,360,1434,7828,589,1226,-50,13000,1883,1227,46.48,1332,1455,20.22,749,32,0,63.31,0,36000,73,72
2007-04-23T04:00:00Z,2.106,1.525,329.9,42.54,9.8,726,17.2,21.8,15,6.5,2306,73,553,24,1810,1009,1207,25000,300,810,6416,606,1208,-88,12000,1966,1207,47.44,1321,1454,22.17,748,44,0,63.66,0,36000,75,70
2007-04-24T04:00:00Z,0.986,0.635,9.35,48.27,7.8,1443,8.2,16,1043,0.5,509,97,2358,29,1046,1080,1032,8633,507,1041,7882,666,1032,-59,3293,2099,1032,17.37,1026,1041,16.39,752,70,7.1,64,0,36000,27,24
2007-04-25T04:00:00Z,1.507,1.008,159.6,46.53,7.2,1600,9.5,19.1,1416,0.6,344,100,900,20,1326,1018,1119,22000,414,1251,12000,606,1120,-41,12000,1912,1122,41.58,1327,1515,26.47,753,68,0,64.33,0,36000,65,61
2007-04-26T04:00:00Z,1.003,0.627,161.6,49.51,6.9,712,10.2,13.1,1629,6.9,407,97,602,67,2,290,1149,4541,252,1148,4681,176,1148,-14,2393,622.6,1148,9.74,539.6,1148,9.98,747,93,10.2,64.66,0,37000,15,12
2007-04-27T04:00:00Z,1.061,0.308,256.2,68.05,7.7,1618,14,19.6,1356,10.9,2359,98,2219,45,1510,1236,1201,13000,560,1201,11000,782,1202,-19,7416,2402,1112,24.94,1035,1111,21.25,744,83,0.8,64.99,0,37000,38,35
2007-04-28T04:00:00Z,1.14,0.669,0.742,51.84,7.9,1052,11.5,15.7,1352,5.7,2234,98,612,58,1353,852,1350,10000,551,1220,9726,505,955,-54,4815,1937,1350,19.3,1041,954,19.55,745,82,0,65.3,0,37000,30,27
2007-04-29T04:00:00Z,2.374,1.106,292.1,59.19,12.9,1409,14,23.6,1149,3,242,98,313,16,1410,997,1050,24000,368,1117,6512,623,1050,-70,12000,1902,1050,43.08,1646,1347,25.91,744,54,0.3,65.62,0,37000,66,63
2007-04-30T04:00:00Z,1.088,0.336,221.4,67.28,5.9,1148,13.4,19.5,1239,4.9,531,84,540,23,1159,1204,1236,20000,482,1244,9820,718,1236,-53,10000,2220,1223,36.96,1133,1327,20.28,749,46,0,65.93,NA,37000,56,54
2007-05-01T04:00:00Z,3.239,2.729,353.2,32.09,9.9,1608,12.1,19.6,1502,6.9,2314,97,654,20,1642,1205,1050,20000,476,1010,8475,775,1050,-91,9747,2441,1058,37.74,1969,1404,26.67,748,62,8.4,66.24,NA,37000,57,54
2007-05-02T04:00:00Z,1.435,0.727,339.6,56.81,9.5,1656,11.5,20.7,1541,-0.3,509,95,522,10,1607,1000,1140,30000,85,1221,3428,591,1159,-109,14000,1848,1145,53.96,1580,1405,23.19,755,41,0,66.54,NA,38000,81,80
2007-05-03T04:00:00Z,1.608,0.703,351.6,60.71,9.1,1049,11.1,19.9,1523,-0.8,517,90,519,16,1616,1043,1055,29000,257,959,5532,623,1055,-67,14000,1955,1055,53.25,1550,1417,25.25,755,45,0,66.83,NA,38000,80,77
2007-05-04T04:00:00Z,1.663,1.037,357.8,49.66,9.7,2346,11.8,20.1,1242,-0.5,442,95,520,18,1631,1261,1200,25000,453,1213,9126,798,1159,-69,12000,2604,1218,46.66,1497,1422,19.31,754,45,0,67.12,NA,38000,70,66
2007-05-05T04:00:00Z,1.995,1.396,0.264,44.38,12.6,1002,10.3,17.1,1405,3.5,2353,83,2352,26,1752,1231,1206,28000,308,1205,6693,774,1206,-81,13000,2379,1118,51.78,1672,1432,25.77,760,45,0,67.41,NA,38000,77,73
2007-05-06T04:00:00Z,1.128,0.365,187.5,66.53,6.1,1222,11.2,20.6,1545,-0.6,524,97,544,24,1721,998,1154,29000,225,1552,6201,596,1144,-54,14000,1902,1214,53.21,1310,1516,19.46,760,56,0,67.69,NA,38000,79,75
2007-05-07T04:00:00Z,1.669,1.259,181.4,40.14,8.9,737,16.4,26.2,1509,3.4,353,84,354,11,1028,1015,1150,31000,78,1422,3311,643,1118,-77,14000,1883,1148,55.33,1767,1318,28.01,755,43,0,67.96,NA,38000,81,80
2007-05-08T04:00:00Z,1.521,1.097,188.2,42.74,8.3,1414,21.2,29.9,1534,11.4,56,87,2345,16,1651,1051,1130,29000,195,1144,5783,635,1128,-50,14000,1954,1127,53.08,1701,1352,29.77,752,59,0,68.23,NA,39000,78,75
2007-05-09T04:00:00Z,1.472,1.17,170,36.66,7.5,1501,22.2,28.9,1433,15.7,312,96,512,43,1410,1168,1016,27000,373,1018,9403,717,1016,-34,15000,2207,1137,50.13,1760,1401,33.34,749,73,0,68.49,NA,39000,73,69
2007-05-10T04:00:00Z,0.877,0.021,86.3,79.8,5.8,1622,20.4,26.4,1525,15.5,2335,97,316,39,1435,1216,1219,19000,506,941,11000,696,1219,-43,9671,2357,1219,34.71,1876,1354,32.76,747,77,0.8,68.75,NA,39000,50,48
2007-05-11T04:00:00Z,1.3,1.025,356,37.13,8,843,16.3,21.8,1431,11,2332,88,7,19,1354,1104,1119,25000,341,1449,9007,687,1119,-52,13000,2095,1119,45.44,1667,1433,26.42,750,51,0,69,NA,39000,66,63
2007-05-12T04:00:00Z,2.267,1.935,353.3,30.96,10.7,852,12.5,18.8,1617,5.4,2358,63,2359,14,1802,986,1144,30000,148,1150,5515,586,1125,-73,14000,1841,1223,54.95,1605,1350,28.23,754,32,0,69.25,NA,39000,79,78
2007-05-13T04:00:00Z,1.337,0.763,195.6,52.98,7.3,1228,12.4,22,1513,-1.2,500,95,513,11,1310,1082,1145,30000,237,1134,5878,635,1145,-60,14000,2030,1145,54.57,1633,1353,27.41,756,46,0,69.49,NA,39000,79,77
2007-05-14T04:00:00Z,1.851,1.465,211.3,36.99,12.8,1446,21.5,31.2,1513,11.1,24,66,555,28,1618,1080,1041,25000,486,1121,12000,667,1154,-41,13000,2164,1153,45.76,1636,1331,34.74,747,48,0,69.73,NA,39000,66,63
2007-05-15T04:00:00Z,1.214,0.648,209.6,55.18,14.1,1223,19.8,28.7,1100,11.5,2357,96,2254,39,1132,1161,1127,16000,495,1144,10000,729,1127,-37,8076,2254,1129,29.21,1794,1300,23.2,743,77,10.2,69.96,NA,40000,42,40
2007-05-16T04:00:00Z,1.146,0.794,10.31,44.8,9.3,555,13,19.1,1509,7.8,514,99,602,44,1514,1302,1131,24000,418,1040,11000,818,1131,-32,13000,2401,1039,43.87,1996,1321,36.01,752,76,3,70.18,NA,40000,63,60
2007-05-17T04:00:00Z,1.504,1.063,30.95,43.78,7.6,1626,10.2,14.7,1316,7.4,607,93,56,51,1317,1285,1215,14000,530,1157,12000,804,1216,-33,7510,2534,1215,27.4,2032,1251,25.16,754,76,0,70.4,NA,40000,39,36
2007-05-18T04:00:00Z,1.156,0.997,340.6,30,10.8,13.04,9.8,11.7,1033,7.9,33,98,2354,66,1151,567,954,7715,456,954,7874,336,954,-40,3704,1129,954,15.4,923,953,15.61,748,85,1.8,70.61,NA,40000,22,19
2007-05-19T04:00:00Z,1.29,0.964,290.7,40.6,14.8,1300,14.3,22.7,1327,10,47,99,714,33,1315,1225,1214,17000,482,852,11000,770,1214,-51,9521,2339,950,32.17,1978,1254,25.54,745,80,6.1,70.82,NA,40000,45,44
2007-05-20T04:00:00Z,1.5,1.057,352.3,43.94,14.9,758,12.8,19.3,1620,5.3,2339,95,539,28,1732,1064,953,30000,277,953,6499,657,1145,-56,15000,2077,953,54.35,1727,1333,29.86,752,62,0,71.02,NA,40000,77,73
2007-05-21T04:00:00Z,1.038,0.122,16.36,75.9,11.2,1228,12.9,22.2,1545,2.5,442,96,531,21,1359,1078,1119,29000,377,1259,7346,650,1120,-51,15000,2004,1117,52.91,1756,1351,30.99,758,61,0,71.22,NA,40000,74,71
2007-05-22T04:00:00Z,1.241,0.928,155.2,40.64,13.9,2012,16.8,26,1400,6,436,97,520,37,1424,1287,1154,27000,573,1052,14000,782,1200,-44,14000,2616,1154,48.57,1949,1340,38.42,760,67,0,71.4,NA,40000,68,67
2007-05-23T04:00:00Z,1.123,0.331,185.9,67.88,7.9,1920,21.5,30.4,1440,12.1,137,85,136,30,1429,991,1137,30000,144,1433,6189,604,1136,-40,15000,1854,1151,54.43,1777,1305,33.37,758,58,0,71.59,NA,40000,76,74
2007-05-24T04:00:00Z,0.789,0.364,136.1,59.29,8.5,1927,22.8,31.5,1241,15.3,441,96,2359,31,1543,1061,1242,23000,409,1240,10000,631,1242,-38,12000,1907,1240,41.41,1242,1433,24.3,755,68,1.8,71.77,NA,41000,58,57
2007-05-25T04:00:00Z,0.976,0.157,350,74,6.4,1052,20.7,28.5,1442,13.2,2346,98,558,16,1607,1171,1034,25000,514,1034,12000,751,1034,-37,13000,2101,1033,46.04,1805,1335,42.73,753,67,0,71.94,NA,41000,64,62
2007-05-26T04:00:00Z,0.992,0.497,160.6,56.95,13.7,1511,19.9,28.6,1536,12.2,130,90,404,36,1601,1078,1159,20000,478,1122,11000,646,1159,-37,10000,1936,1201,36.49,1602,1318,35.62,753,67,1,72.1,NA,41000,51,49
2007-05-27T04:00:00Z,1.569,0.635,258.5,62.43,10.7,1015,21.1,28.3,1407,12.9,2350,97,330,20,1442,1129,1126,26000,434,1124,8953,713,1203,-55,14000,2028,1124,47.29,1732,1319,37.92,753,64,0,72.26,NA,41000,65,64
2007-05-28T04:00:00Z,1.483,0.986,10.57,46.73,7.8,809,17.3,24.3,1547,9.2,2339,95,2351,32,1639,1006,1159,31000,152,1019,5280,609,1159,-54,16000,1880,1125,57.11,1754,1320,31.34,756,60,0,72.41,NA,41000,79,76
2007-05-29T04:00:00Z,0.981,0.061,164.4,78.2,5.8,1621,18.2,28.3,1610,7,411,97,543,26,1416,1005,1157,31000,123,1204,5181,595,1126,-39,16000,1882,1205,56.84,1748,1324,31.23,755,64,0,72.56,NA,41000,78,75
2007-05-30T04:00:00Z,0.883,0.354,149.2,62.56,25.7,1931,21,31.7,1432,11.2,455,96,2320,32,1441,982,1122,26000,422,1407,13000,565,1121,-41,13000,1811,1121,47.12,1434,1327,32.88,753,71,9.1,72.7,NA,41000,65,64
2007-05-31T04:00:00Z,1.14,0.35,193.2,67.28,9.4,1334,22.1,31.9,1353,15.1,457,98,614,34,1356,1083,1044,26000,415,1043,12000,652,1042,-43,15000,2073,1044,47.91,1625,1332,35.38,751,76,0.5,72.83,NA,41000,66,64
2007-06-01T04:00:00Z,0.898,0.221,180.7,70.1,8.9,1344,24,32,1330,16.3,425,96,2359,36,1438,987,1129,27000,348,1515,11000,600,1128,-31,15000,1846,1127,48.89,1552,1342,33,748,71,0.5,72.96,NA,41000,67,65
2007-06-02T04:00:00Z,1.353,1.148,125.2,31.45,7.8,1434,21,26.1,1136,17,2348,99,613,65,1439,711,942,14000,533,1132,13000,428,943,-16,7579,1282,942,25.38,1087,1132,26.8,745,86,5.1,73.08,NA,41000,35,34
2007-06-03T04:00:00Z,1.393,0.879,70.4,49.01,9.8,249,16.5,17.9,1645,14.8,423,99,2314,83,723,422,602,6002,343,1624,5889,247,1625,-18,3116,806,1624,12.33,698.9,1625,12.37,738,95,17,73.19,NA,41000,17,15
2007-06-04T04:00:00Z,1.725,0.706,235,62.16,14.2,1544,20.9,27,1502,12.2,2359,99,440,43,1539,1247,1218,24000,478,1304,11000,808,1218,-54,14000,2355,1050,44.55,2269,1220,38.94,738,75,0,73.3,NA,41000,61,59
2007-06-05T04:00:00Z,1.343,0.915,358.8,45.62,8.9,850,12.5,18.2,1421,5.9,2357,94,27,35,1542,1306,1244,28000,472,1220,10000,839,1225,-59,15000,2650,1219,51.48,2485,1219,39.33,747,68,0,73.4,NA,42000,70,67
2007-06-06T04:00:00Z,1.071,0.289,113.4,69.02,14.2,1834,15.3,24.6,1631,3.3,356,97,527,38,1426,1105,1200,30000,435,939,8459,688,1200,-41,16000,2201,1213,55.63,2121,1229,39.32,752,67,0,73.5,NA,42000,76,73
2007-06-07T04:00:00Z,1.301,0.944,137.8,42.37,7.9,1636,22.8,32.8,1442,11.6,415,97,526,44,1424,971,1147,29000,294,841,10000,606,1225,-35,16000,1823,1147,51.78,1747,1224,42.17,748,74,0,73.59,NA,42000,70,69
2007-06-08T04:00:00Z,1.488,0.742,31.66,57.23,15.7,1724,22.5,27,1513,18,2359,94,159,56,1514,1229,1119,21000,517,1148,14000,798,1119,-28,12000,2312,1131,38.71,2052,1351,34.87,748,75,0,73.67,NA,42000,53,49
2007-06-09T04:00:00Z,0.837,0.357,68.25,60.92,9.9,900,17.8,22.7,1453,15.5,2359,96,2333,55,1333,1194,1328,12000,668,1302,12000,701,1328,-33,6569,2246,1328,22.72,2135,1328,23.79,752,82,0,73.74,NA,42000,31,29
2007-06-10T04:00:00Z,1.145,0.723,6.547,48.95,10.9,1908,19.9,28.4,1413,11.6,412,99,631,36,1342,1180,956,26000,409,950,9544,751,1001,-28,15000,2413,949,49.65,2091,1428,34.85,751,78,3.8,73.81,NA,42000,67,62
2007-06-11T04:00:00Z,0.942,0.479,28.23,56.49,10.7,645,19.9,27.8,1130,14.2,440,99,554,54,1133,1190,1116,18000,443,1058,8744,785,1116,-31,10000,2425,1059,33.47,1967,1255,18.62,751,88,1.3,73.88,NA,42000,45,43
2007-06-12T04:00:00Z,1.418,1.192,92.6,32.32,10.2,1314,16.3,20,1455,12.5,2255,99,533,62,1550,997,1444,9234,395,1419,9004,626,1444,-49,4756,1983,1443,17.32,1884,1444,17.97,753,79,0,73.93,NA,42000,23,22
2007-06-13T04:00:00Z,0.726,0.381,19.79,55.66,12.4,1043,15.3,20.6,1803,11.5,348,93,2219,52,1614,1360,1027,15000,501,1347,13000,885,1027,-41,7636,2607,1027,27.09,2371,1350,27.98,754,72,0,73.98,NA,42000,37,36
2007-06-14T04:00:00Z,1.005,0.312,75.6,67.11,16.5,1543,17.8,26.4,1600,8.2,428,97,544,36,1600,1282,1148,27000,346,1147,8428,832,1148,-46,15000,2504,1150,49.81,2083,1256,32.09,752,70,0,74.02,NA,42000,67,65
2007-06-15T04:00:00Z,1.086,0.167,196.5,74.4,18.1,1001,19.6,29,1425,10.8,406,97,549,30,1343,1100,1221,29000,248,1351,6399,682,1246,-46,15000,2076,1244,52.62,2025,1245,30.35,750,70,0,74.06,NA,42000,71,69
2007-06-16T04:00:00Z,1.033,0.37,255.8,64.74,12.4,1938,22.3,31,1503,11.4,446,97,555,38,1145,1158,1147,27000,509,1147,13000,709,1147,-41,14000,2088,1147,48,1946,1319,37.21,748,69,0,74.09,NA,42000,65,64
2007-06-17T04:00:00Z,1.129,0.437,43.4,63.29,14.1,1844,22.4,29.6,1450,14.6,343,97,546,32,1324,1000,1206,31000,119,1110,4801,608,1200,-40,17000,1875,1141,57.56,1844,1252,35.38,751,63,0,74.11,NA,42000,78,74
2007-06-18T04:00:00Z,1.425,0.931,148,47.63,12.7,1649,23.7,31.7,1332,16,306,95,2359,45,1334,936,1130,28000,354,1341,11000,566,1142,-30,15000,1727,1128,49.89,1554,1305,37.81,750,67,2.3,74.13,NA,42000,67,66
2007-06-19T04:00:00Z,0.975,0.434,337.9,60.11,8.1,1316,20,26.1,1548,10.1,2343,98,655,32,1550,1243,1219,20000,509,1032,11000,825,1219,-54,10000,2414,1158,35.33,2124,1305,35.94,748,74,2.3,74.14,NA,42000,48,47
2007-06-20T04:00:00Z,1,0.261,139.9,69.46,14.5,623,16.5,27.3,1302,7.3,422,98,548,36,1147,1115,1404,26000,364,1405,6515,669,1339,-33,15000,2123,1337,47.8,2094,1406,25.24,747,79,4.6,74.14,NA,42000,64,63
2007-06-21T04:00:00Z,1.681,0.99,310.1,51.83,11.1,1527,15.8,22.7,1331,8.3,2359,99,449,39,1701,1382,1215,23000,520,1205,11000,872,1215,-59,12000,2729,1305,41.51,2747,1305,36.45,746,70,0,74.13,NA,42000,56,56
2007-06-22T04:00:00Z,1.342,0.46,341.1,65.57,12.1,1127,14.6,23.7,1511,4.9,450,98,527,20,1426,1036,1221,33000,128,1055,3973,633,1053,-54,17000,2076,940,58.44,1899,1256,35.05,748,57,0,74.12,NA,42000,79,79
2007-06-23T04:00:00Z,1.228,0.206,239.3,73.8,12.6,1223,17.1,27.4,1600,3.8,418,94,453,33,1352,1069,1045,31000,376,929,7277,653,1029,-46,16000,2126,935,55.42,1908,1253,34.31,752,63,0,74.11,NA,42000,75,73
2007-06-24T04:00:00Z,1.163,0.616,175.7,55.49,12.1,1857,23.4,31.3,1347,12.3,319,95,331,34,1125,1031,1215,29000,359,1429,8570,621,1216,-35,15000,1908,1216,51.32,1822,1256,30.83,755,64,0,74.08,NA,42000,69,70
2007-06-25T04:00:00Z,1.197,0.421,202.8,65.13,13.3,726,27.3,35.9,1437,19.5,338,95,439,27,1327,1022,1134,30000,265,1200,9997,601,1134,-33,16000,1918,1135,54.02,1908,1244,44.6,755,64,0,74.05,NA,42000,73,72
2007-06-26T04:00:00Z,1.115,0.383,182.9,65.51,13.9,629,26.5,35.9,1304,19.5,254,96,2359,36,1259,1009,1300,22000,457,1310,14000,590,1224,-28,12000,1784,1119,38.15,1702,1300,36.17,752,72,4.8,74.02,NA,42000,52,53
2007-06-27T04:00:00Z,1.171,0.268,227.4,70.9,15.6,1547,23.3,32.3,1449,19.3,2359,99,2338,45,1445,1214,1118,19000,560,1118,13000,747,1247,-25,11000,2249,1118,34.45,2116,1541,32.49,748,85,23.4,73.97,NA,42000,47,45
2007-06-28T04:00:00Z,0.928,0.408,21.25,60.39,7.9,1143,18.4,24.3,1726,12.1,2352,99,225,44,1647,1123,1038,24000,444,1110,14000,714,1044,-51,12000,2159,1038,42.65,1912,1251,38.84,750,73,0,73.92,NA,42000,58,56
2007-06-29T04:00:00Z,1.073,0.47,19.97,60.59,11.1,1807,18,26.4,1436,8.4,428,99,533,28,1340,1164,1207,27000,298,1450,7140,734,1207,-48,15000,2224,1206,49.68,2114,1239,29.37,750,67,1.5,73.86,NA,42000,67,65
2007-06-30T04:00:00Z,1.168,0.742,351.5,48.72,7.8,1406,15.8,22.4,1404,8.8,2356,98,429,31,1329,1262,1221,24000,430,1200,9361,823,1058,-57,13000,2446,1219,42.87,2442,1241,28.35,752,68,1,73.8,NA,42000,58,57
2007-07-01T04:00:00Z,1.278,0.404,4.79,66.86,12.2,1624,14.9,23.6,1445,5.9,407,97,524,30,1613,1287,1027,27000,427,1052,8700,823,1224,-49,14000,2502,1243,48.87,2380,1243,34.92,755,67,0,73.73,NA,42000,66,65
2007-07-02T04:00:00Z,0.951,0.395,110.9,61.8,10.7,1059,17.4,27.2,1421,6.5,435,97,524,29,1427,1245,1238,26000,353,1317,8003,793,1238,-41,14000,2293,1238,46.83,2266,1238,25.24,755,65,0,73.65,NA,42000,64,62
2007-07-03T04:00:00Z,1.138,0.87,141.1,39.23,9,2110,17.3,22.3,959,10.6,413,96,2359,59,948,624,927,8902,415,928,8363,375,927,-36,4421,1144,927,16.72,855,933,17.15,753,86,16.5,73.57,NA,42000,23,21
2007-07-04T04:00:00Z,1.062,0.386,197.2,64.51,10,1151,21.9,30.3,1325,18,1937,98,2337,43,1327,1162,1050,18000,420,1147,11000,728,1050,-15,11000,2067,1049,31.83,2454,1321,29.14,747,86,19.8,73.48,NA,42000,43,43
2007-07-05T04:00:00Z,1.022,0.315,357.1,67.03,6.3,1530,20,28.4,1323,14.8,2356,99,534,39,1329,1150,1320,22000,363,813,11000,740,1321,-31,13000,2167,1318,38.83,2164,1318,32.02,747,88,7.6,73.38,NA,41000,53,53
